community,species,compound,flux,smetana
comp_76,Mesorhizobium_ciceri_ca181,nh4,-1,-0.095
comp_76,Bacillus_mycoides_ATCC_6462,asp__L,1,0.0125
comp_76,Mesorhizobium_ciceri_ca181,asp__L,-1,-0.0125
comp_76,Bacillus_mycoides_ATCC_6462,etoh,1,0.0025
comp_76,Mesorhizobium_ciceri_ca181,etoh,-1,-0.0025
comp_76,Bacillus_mycoides_ATCC_6462,fum,1,0.00125
comp_76,Mesorhizobium_ciceri_ca181,fum,-1,-0.00125
comp_76,Bacillus_mycoides_ATCC_6462,gly,1,0.00125
comp_76,Mesorhizobium_ciceri_ca181,gly,-1,-0.00125
comp_76,Bacillus_mycoides_ATCC_6462,glyc,1,0.125
comp_76,Mesorhizobium_ciceri_ca181,glyc,-1,-0.125
comp_76,Bacillus_mycoides_ATCC_6462,h2s,1,0.01125
comp_76,Mesorhizobium_ciceri_ca181,h2s,-1,-0.01125
comp_76,Bacillus_mycoides_ATCC_6462,leu__L,1,0.00125
comp_76,Mesorhizobium_ciceri_ca181,leu__L,-1,-0.00125
comp_76,Bacillus_mycoides_ATCC_6462,lys__L,1,0.0075
comp_76,Mesorhizobium_ciceri_ca181,lys__L,-1,-0.0075
comp_76,Bacillus_mycoides_ATCC_6462,mal__L,1,0.005
comp_76,Mesorhizobium_ciceri_ca181,mal__L,-1,-0.005
comp_76,Bacillus_mycoides_ATCC_6462,nh4,1,0.095
comp_76,Mesorhizobium_ciceri_ca181,nh4,-1,-0.095
comp_76,Bacillus_mycoides_ATCC_6462,ser__D,1,0.0125
comp_76,Mesorhizobium_ciceri_ca181,ser__D,-1,-0.0125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,1,0.0025
comp_76,Mesorhizobium_ciceri_ca181,etoh,-1,-0.0025
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,glyc,1,0.125
comp_76,Mesorhizobium_ciceri_ca181,glyc,-1,-0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,h2s,1,0.01125
comp_76,Mesorhizobium_ciceri_ca181,h2s,-1,-0.01125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,lys__L,1,0.0075
comp_76,Mesorhizobium_ciceri_ca181,lys__L,-1,-0.0075
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,1,0.095
comp_76,Mesorhizobium_ciceri_ca181,nh4,-1,-0.095
comp_76,Bradyrhizobium_neotropicale_BR_10247,asp__L,1,0.0125
comp_76,Mesorhizobium_ciceri_ca181,asp__L,-1,-0.0125
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,1,0.0025
comp_76,Mesorhizobium_ciceri_ca181,etoh,-1,-0.0025
comp_76,Bradyrhizobium_neotropicale_BR_10247,fum,1,0.00125
comp_76,Mesorhizobium_ciceri_ca181,fum,-1,-0.00125
comp_76,Bradyrhizobium_neotropicale_BR_10247,glyc,1,0.125
comp_76,Mesorhizobium_ciceri_ca181,glyc,-1,-0.125
comp_76,Bradyrhizobium_neotropicale_BR_10247,h2s,1,0.01125
comp_76,Mesorhizobium_ciceri_ca181,h2s,-1,-0.01125
comp_76,Bradyrhizobium_neotropicale_BR_10247,lys__L,1,0.0075
comp_76,Mesorhizobium_ciceri_ca181,lys__L,-1,-0.0075
comp_76,Bradyrhizobium_neotropicale_BR_10247,mal__L,1,0.005
comp_76,Mesorhizobium_ciceri_ca181,mal__L,-1,-0.005
comp_76,Bradyrhizobium_neotropicale_BR_10247,nh4,1,0.095
comp_76,Mesorhizobium_ciceri_ca181,nh4,-1,-0.095
comp_76,Streptomyces_griseoruber_NRRL_B_1818,etoh,1,0.02
comp_76,Mesorhizobium_ciceri_ca181,etoh,-1,-0.02
comp_76,Streptomyces_griseoruber_NRRL_B_1818,fum,1,0.01
comp_76,Mesorhizobium_ciceri_ca181,fum,-1,-0.01
comp_76,Streptomyces_griseoruber_NRRL_B_1818,gly,1,0.01
comp_76,Mesorhizobium_ciceri_ca181,gly,-1,-0.01
comp_76,Streptomyces_griseoruber_NRRL_B_1818,glyc,1,1
comp_76,Mesorhizobium_ciceri_ca181,glyc,-1,-1
comp_76,Streptomyces_griseoruber_NRRL_B_1818,h2s,1,0.09
comp_76,Mesorhizobium_ciceri_ca181,h2s,-1,-0.09
comp_76,Streptomyces_griseoruber_NRRL_B_1818,lys__L,1,0.06
comp_76,Mesorhizobium_ciceri_ca181,lys__L,-1,-0.06
comp_76,Streptomyces_griseoruber_NRRL_B_1818,mal__L,1,0.04
comp_76,Mesorhizobium_ciceri_ca181,mal__L,-1,-0.04
comp_76,Streptomyces_griseoruber_NRRL_B_1818,nh4,1,0.76
comp_76,Mesorhizobium_ciceri_ca181,nh4,-1,-0.76
comp_76,Streptomyces_griseoruber_NRRL_B_1818,ser__D,1,0.1
comp_76,Mesorhizobium_ciceri_ca181,ser__D,-1,-0.1
comp_76,Streptomyces_griseoruber_NRRL_B_1818,thr__L,1,1
comp_76,Mesorhizobium_ciceri_ca181,thr__L,-1,-1
comp_76,Micromonospora_rosaria_DSM_803,h2s,1,0.01125
comp_76,Mesorhizobium_ciceri_ca181,h2s,-1,-0.01125
comp_76,Micromonospora_rosaria_DSM_803,nh4,1,0.095
comp_76,Mesorhizobium_ciceri_ca181,nh4,-1,-0.095
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,nh4,1,0.125
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-0.125
comp_76,Flavobacterium_succinicans_LMG_10402,5dglcn,1,0.05296610169491525
comp_76,Parafilimonas_terrae_DSM_28286,5dglcn,-1,-0.05296610169491525
comp_76,Flavobacterium_succinicans_LMG_10402,nh4,1,0.125
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-0.125
comp_76,Solirubrobacter_soli_DSM_22325,glyald,1,1
comp_76,Parafilimonas_terrae_DSM_28286,glyald,-1,-1
comp_76,Solirubrobacter_soli_DSM_22325,nh4,1,1
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-1
comp_76,Mesorhizobium_ciceri_ca181,nh4,1,0.125
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-0.125
comp_76,Bacillus_mycoides_ATCC_6462,nh4,1,0.125
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,1,0.125
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-0.125
comp_76,Bradyrhizobium_neotropicale_BR_10247,cit,1,1
comp_76,Parafilimonas_terrae_DSM_28286,cit,-1,-1
comp_76,Bradyrhizobium_neotropicale_BR_10247,nh4,1,1
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-1
comp_76,Streptomyces_griseoruber_NRRL_B_1818,glyald,1,0.125
comp_76,Parafilimonas_terrae_DSM_28286,glyald,-1,-0.125
comp_76,Streptomyces_griseoruber_NRRL_B_1818,nh4,1,0.125
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-0.125
comp_76,Micromonospora_rosaria_DSM_803,4abz,1,0.00211864406779661
comp_76,Parafilimonas_terrae_DSM_28286,4abz,-1,-0.00211864406779661
comp_76,Micromonospora_rosaria_DSM_803,nh4,1,0.125
comp_76,Parafilimonas_terrae_DSM_28286,nh4,-1,-0.125
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,akg,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,akg,-1,-0.01785714285714285
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,glu__L,1,0.125
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.125
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,hxan,1,0.07142857142857142
comp_76,Bacillus_mycoides_ATCC_6462,hxan,-1,-0.07142857142857142
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,nh4,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.01785714285714285
comp_76,Flavobacterium_succinicans_LMG_10402,glu__L,1,0.125
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.125
comp_76,Flavobacterium_succinicans_LMG_10402,nh4,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.01785714285714285
comp_76,Flavobacterium_succinicans_LMG_10402,xan,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,xan,-1,-0.01785714285714285
comp_76,Solirubrobacter_soli_DSM_22325,glu__L,1,0.875
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.875
comp_76,Solirubrobacter_soli_DSM_22325,his__L,1,0.25
comp_76,Bacillus_mycoides_ATCC_6462,his__L,-1,-0.25
comp_76,Solirubrobacter_soli_DSM_22325,hxan,1,0.5
comp_76,Bacillus_mycoides_ATCC_6462,hxan,-1,-0.5
comp_76,Solirubrobacter_soli_DSM_22325,nh4,1,0.125
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.125
comp_76,Mesorhizobium_ciceri_ca181,glu__L,1,0.125
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.125
comp_76,Mesorhizobium_ciceri_ca181,nh4,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.01785714285714285
comp_76,Parafilimonas_terrae_DSM_28286,akg,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,akg,-1,-0.01785714285714285
comp_76,Parafilimonas_terrae_DSM_28286,glu__L,1,0.125
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.125
comp_76,Parafilimonas_terrae_DSM_28286,nh4,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.01785714285714285
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,glu__L,1,0.0625
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.0625
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,his__L,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,his__L,-1,-0.01785714285714285
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,1,0.00892857142857142
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.00892857142857142
comp_76,Bradyrhizobium_neotropicale_BR_10247,akg,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,akg,-1,-0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,1,0.125
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.125
comp_76,Bradyrhizobium_neotropicale_BR_10247,nh4,1,0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.01785714285714285
comp_76,Streptomyces_griseoruber_NRRL_B_1818,glu__L,1,0.4375
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.4375
comp_76,Streptomyces_griseoruber_NRRL_B_1818,his__L,1,0.125
comp_76,Bacillus_mycoides_ATCC_6462,his__L,-1,-0.125
comp_76,Streptomyces_griseoruber_NRRL_B_1818,nh4,1,0.0625
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.0625
comp_76,Streptomyces_griseoruber_NRRL_B_1818,xan,1,0.0625
comp_76,Bacillus_mycoides_ATCC_6462,xan,-1,-0.0625
comp_76,Micromonospora_rosaria_DSM_803,glu__L,1,0.5
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,-1,-0.5
comp_76,Micromonospora_rosaria_DSM_803,nh4,1,0.07142857142857142
comp_76,Bacillus_mycoides_ATCC_6462,nh4,-1,-0.07142857142857142
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,etoh,1,0.04166666666666666
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,-1,-0.04166666666666666
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,nh4,1,0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-0.125
comp_76,Flavobacterium_succinicans_LMG_10402,etoh,1,0.04166666666666666
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,-1,-0.04166666666666666
comp_76,Flavobacterium_succinicans_LMG_10402,nh4,1,0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-0.125
comp_76,Solirubrobacter_soli_DSM_22325,etoh,1,0.3333333333333333
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,-1,-0.3333333333333333
comp_76,Solirubrobacter_soli_DSM_22325,nh4,1,1
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-1
comp_76,Mesorhizobium_ciceri_ca181,etoh,1,0.04166666666666666
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,-1,-0.04166666666666666
comp_76,Mesorhizobium_ciceri_ca181,nh4,1,0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-0.125
comp_76,Parafilimonas_terrae_DSM_28286,etoh,1,0.04166666666666666
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,-1,-0.04166666666666666
comp_76,Parafilimonas_terrae_DSM_28286,nh4,1,0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-0.125
comp_76,Bacillus_mycoides_ATCC_6462,etoh,1,0.04166666666666666
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,-1,-0.04166666666666666
comp_76,Bacillus_mycoides_ATCC_6462,nh4,1,0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-0.125
comp_76,Bradyrhizobium_neotropicale_BR_10247,cit,1,1
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,cit,-1,-1
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,1,0.3333333333333333
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,-1,-0.3333333333333333
comp_76,Bradyrhizobium_neotropicale_BR_10247,nh4,1,1
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-1
comp_76,Streptomyces_griseoruber_NRRL_B_1818,etoh,1,0.04166666666666666
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,-1,-0.04166666666666666
comp_76,Streptomyces_griseoruber_NRRL_B_1818,nh4,1,0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-0.125
comp_76,Micromonospora_rosaria_DSM_803,nh4,1,0.125
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,nh4,-1,-0.125
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,ala__D,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,ala__D,-1,-0.01785714285714285
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,etoh,1,0.05357142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,-1,-0.05357142857142857
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,glu__L,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.01785714285714285
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,icit,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,icit,-1,-0.01785714285714285
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,lac__L,1,0.07142857142857142
comp_76,Bradyrhizobium_neotropicale_BR_10247,lac__L,-1,-0.07142857142857142
comp_76,Phenylobacterium_immobile_ATCC_35973_strain_E,pyr,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,pyr,-1,-0.01785714285714285
comp_76,Flavobacterium_succinicans_LMG_10402,etoh,1,0.05357142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,-1,-0.05357142857142857
comp_76,Flavobacterium_succinicans_LMG_10402,glu__L,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.01785714285714285
comp_76,Flavobacterium_succinicans_LMG_10402,lac__L,1,0.07142857142857142
comp_76,Bradyrhizobium_neotropicale_BR_10247,lac__L,-1,-0.07142857142857142
comp_76,Flavobacterium_succinicans_LMG_10402,pyr,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,pyr,-1,-0.01785714285714285
comp_76,Solirubrobacter_soli_DSM_22325,ala__D,1,0.14285714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,ala__D,-1,-0.14285714285714285
comp_76,Solirubrobacter_soli_DSM_22325,etoh,1,0.42857142857142855
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,-1,-0.42857142857142855
comp_76,Solirubrobacter_soli_DSM_22325,for,1,0.2857142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,for,-1,-0.2857142857142857
comp_76,Solirubrobacter_soli_DSM_22325,glu__L,1,0.14285714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.14285714285714285
comp_76,Solirubrobacter_soli_DSM_22325,lac__L,1,0.5714285714285714
comp_76,Bradyrhizobium_neotropicale_BR_10247,lac__L,-1,-0.5714285714285714
comp_76,Solirubrobacter_soli_DSM_22325,pyr,1,0.14285714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,pyr,-1,-0.14285714285714285
comp_76,Mesorhizobium_ciceri_ca181,ala__D,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,ala__D,-1,-0.01785714285714285
comp_76,Mesorhizobium_ciceri_ca181,etoh,1,0.05357142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,-1,-0.05357142857142857
comp_76,Mesorhizobium_ciceri_ca181,glu__L,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.01785714285714285
comp_76,Mesorhizobium_ciceri_ca181,pyr,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,pyr,-1,-0.01785714285714285
comp_76,Parafilimonas_terrae_DSM_28286,ala__D,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,ala__D,-1,-0.01785714285714285
comp_76,Parafilimonas_terrae_DSM_28286,etoh,1,0.05357142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,-1,-0.05357142857142857
comp_76,Parafilimonas_terrae_DSM_28286,glu__L,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,ala__D,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,ala__D,-1,-0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,etoh,1,0.05357142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,-1,-0.05357142857142857
comp_76,Bacillus_mycoides_ATCC_6462,glu__L,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.01785714285714285
comp_76,Bacillus_mycoides_ATCC_6462,lac__L,1,0.07142857142857142
comp_76,Bradyrhizobium_neotropicale_BR_10247,lac__L,-1,-0.07142857142857142
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,ala__D,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,ala__D,-1,-0.01785714285714285
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,etoh,1,0.05357142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,-1,-0.05357142857142857
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,glu__L,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.01785714285714285
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,icit,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,icit,-1,-0.01785714285714285
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,lac__L,1,0.07142857142857142
comp_76,Bradyrhizobium_neotropicale_BR_10247,lac__L,-1,-0.07142857142857142
comp_76,Pseudorhodoplanes_sinuspersici_RIPI110,pyr,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,pyr,-1,-0.01785714285714285
comp_76,Streptomyces_griseoruber_NRRL_B_1818,ala__D,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,ala__D,-1,-0.01785714285714285
comp_76,Streptomyces_griseoruber_NRRL_B_1818,etoh,1,0.05357142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,etoh,-1,-0.05357142857142857
comp_76,Streptomyces_griseoruber_NRRL_B_1818,glu__L,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.01785714285714285
comp_76,Streptomyces_griseoruber_NRRL_B_1818,icit,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,icit,-1,-0.01785714285714285
comp_76,Streptomyces_griseoruber_NRRL_B_1818,lac__L,1,0.07142857142857142
comp_76,Bradyrhizobium_neotropicale_BR_10247,lac__L,-1,-0.07142857142857142
comp_76,Streptomyces_griseoruber_NRRL_B_1818,pyr,1,0.01785714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,pyr,-1,-0.01785714285714285
comp_76,Micromonospora_rosaria_DSM_803,ala__D,1,0.14285714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,ala__D,-1,-0.14285714285714285
comp_76,Micromonospora_rosaria_DSM_803,for,1,0.2857142857142857
comp_76,Bradyrhizobium_neotropicale_BR_10247,for,-1,-0.2857142857142857
comp_76,Micromonospora_rosaria_DSM_803,glu__L,1,0.14285714285714285
comp_76,Bradyrhizobium_neotropicale_BR_10247,glu__L,-1,-0.14285714285714285
comp_76,Micromonospora_rosaria_DSM_803,thym,1,1
comp_76,Bradyrhizobium_neotropicale_BR_10247,thym,-1,-1
comp_76,Solirubrobacter_soli_DSM_22325,ade,1,0.04761904761904761
comp_76,Streptomyces_griseoruber_NRRL_B_1818,ade,-1,-0.04761904761904761
comp_76,Solirubrobacter_soli_DSM_22325,ala__D,1,0.04761904761904761
comp_76,Streptomyces_griseoruber_NRRL_B_1818,ala__D,-1,-0.04761904761904761
comp_76,Solirubrobacter_soli_DSM_22325,asp__L,1,0.1904761904761905
comp_76,Streptomyces_griseoruber_NRRL_B_1818,asp__L,-1,-0.1904761904761905
comp_76,Solirubrobacter_soli_DSM_22325,etoh,1,1
comp_76,Streptomyces_griseoruber_NRRL_B_1818,etoh,-1,-1
comp_76,Solirubrobacter_soli_DSM_22325,fum,1,0.6190476190476191
comp_76,Streptomyces_griseoruber_NRRL_B_1818,fum,-1,-0.6190476190476191
comp_76,Solirubrobacter_soli_DSM_22325,h2s,1,1
comp_76,Streptomyces_griseoruber_NRRL_B_1818,h2s,-1,-1
comp_76,Solirubrobacter_soli_DSM_22325,hxan,1,0.8095238095238095
comp_76,Streptomyces_griseoruber_NRRL_B_1818,hxan,-1,-0.8095238095238095
comp_76,Solirubrobacter_soli_DSM_22325,lac__D,1,0.23809523809523808
comp_76,Streptomyces_griseoruber_NRRL_B_1818,lac__D,-1,-0.23809523809523808
comp_76,Solirubrobacter_soli_DSM_22325,lac__L,1,0.14285714285714285
comp_76,Streptomyces_griseoruber_NRRL_B_1818,lac__L,-1,-0.14285714285714285
comp_76,Solirubrobacter_soli_DSM_22325,lys__L,1,0.09523809523809525
comp_76,Streptomyces_griseoruber_NRRL_B_1818,lys__L,-1,-0.09523809523809525
comp_76,Solirubrobacter_soli_DSM_22325,mal__L,1,0.1904761904761905
comp_76,Streptomyces_griseoruber_NRRL_B_1818,mal__L,-1,-0.1904761904761905
comp_76,Solirubrobacter_soli_DSM_22325,nh4,1,0.2857142857142857
comp_76,Streptomyces_griseoruber_NRRL_B_1818,nh4,-1,-0.2857142857142857
comp_76,Solirubrobacter_soli_DSM_22325,orn,1,0.04761904761904761
comp_76,Streptomyces_griseoruber_NRRL_B_1818,orn,-1,-0.04761904761904761
comp_76,Solirubrobacter_soli_DSM_22325,pyr,1,0.5238095238095238
comp_76,Streptomyces_griseoruber_NRRL_B_1818,pyr,-1,-0.5238095238095238
comp_76,Solirubrobacter_soli_DSM_22325,ser__D,1,0.04761904761904761
comp_76,Streptomyces_griseoruber_NRRL_B_1818,ser__D,-1,-0.04761904761904761
comp_76,Solirubrobacter_soli_DSM_22325,arab__L,1,1
comp_76,Micromonospora_rosaria_DSM_803,arab__L,-1,-1
comp_76,Solirubrobacter_soli_DSM_22325,pac,1,1
comp_76,Micromonospora_rosaria_DSM_803,pac,-1,-1
comp_77,Niabella_ginsenosidivorans_BS26,acald,1,0.184
comp_77,Rhizobium_leguminosarum_OV483,acald,-1,-0.184
comp_77,Niabella_ginsenosidivorans_BS26,akg,1,0.004
comp_77,Rhizobium_leguminosarum_OV483,akg,-1,-0.004
comp_77,Niabella_ginsenosidivorans_BS26,etoh,1,0.012
comp_77,Rhizobium_leguminosarum_OV483,etoh,-1,-0.012
comp_77,Niabella_ginsenosidivorans_BS26,for,1,0.032
comp_77,Rhizobium_leguminosarum_OV483,for,-1,-0.032
comp_77,Niabella_ginsenosidivorans_BS26,fum,1,0.004
comp_77,Rhizobium_leguminosarum_OV483,fum,-1,-0.004
comp_77,Niabella_ginsenosidivorans_BS26,glyald,1,0.084
comp_77,Rhizobium_leguminosarum_OV483,glyald,-1,-0.084
comp_77,Niabella_ginsenosidivorans_BS26,glyc,1,0.004
comp_77,Rhizobium_leguminosarum_OV483,glyc,-1,-0.004
comp_77,Niabella_ginsenosidivorans_BS26,h2s,1,0.012
comp_77,Rhizobium_leguminosarum_OV483,h2s,-1,-0.012
comp_77,Niabella_ginsenosidivorans_BS26,lys__L,1,0.004
comp_77,Rhizobium_leguminosarum_OV483,lys__L,-1,-0.004
comp_77,Niabella_ginsenosidivorans_BS26,mal__L,1,0.012
comp_77,Rhizobium_leguminosarum_OV483,mal__L,-1,-0.012
comp_77,Niabella_ginsenosidivorans_BS26,orn,1,0.004
comp_77,Rhizobium_leguminosarum_OV483,orn,-1,-0.004
comp_77,Niabella_ginsenosidivorans_BS26,pro__L,1,0.004
comp_77,Rhizobium_leguminosarum_OV483,pro__L,-1,-0.004
comp_77,Methylibium_petroleiphilum_PM1,acald,1,0.276
comp_77,Rhizobium_leguminosarum_OV483,acald,-1,-0.276
comp_77,Methylibium_petroleiphilum_PM1,etoh,1,0.018
comp_77,Rhizobium_leguminosarum_OV483,etoh,-1,-0.018
comp_77,Methylibium_petroleiphilum_PM1,for,1,0.048
comp_77,Rhizobium_leguminosarum_OV483,for,-1,-0.048
comp_77,Methylibium_petroleiphilum_PM1,glyc,1,0.006
comp_77,Rhizobium_leguminosarum_OV483,glyc,-1,-0.006
comp_77,Methylibium_petroleiphilum_PM1,h2s,1,0.018
comp_77,Rhizobium_leguminosarum_OV483,h2s,-1,-0.018
comp_77,Methylibium_petroleiphilum_PM1,lys__L,1,0.006
comp_77,Rhizobium_leguminosarum_OV483,lys__L,-1,-0.006
comp_77,Methylibium_petroleiphilum_PM1,pro__L,1,0.006
comp_77,Rhizobium_leguminosarum_OV483,pro__L,-1,-0.006
comp_77,Jatrophihabitans_endophyticus_DSM_45627,acald,1,0.184
comp_77,Rhizobium_leguminosarum_OV483,acald,-1,-0.184
comp_77,Jatrophihabitans_endophyticus_DSM_45627,asn__L,1,0.4
comp_77,Rhizobium_leguminosarum_OV483,asn__L,-1,-0.4
comp_77,Jatrophihabitans_endophyticus_DSM_45627,for,1,0.032
comp_77,Rhizobium_leguminosarum_OV483,for,-1,-0.032
comp_77,Jatrophihabitans_endophyticus_DSM_45627,fum,1,0.004
comp_77,Rhizobium_leguminosarum_OV483,fum,-1,-0.004
comp_77,Jatrophihabitans_endophyticus_DSM_45627,glyald,1,0.084
