community,species,metabolites,fluxes,smetana
coop_95,Luteipulveratus_halotolerans_C296001,thr__L,1,0.03846153846153846
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,thr__L,-1,-0.03846153846153846
coop_95,Streptococcus_cristatus_AS_1_3089,acald,1,0.01442307692307692
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,acald,-1,-0.01442307692307692
coop_95,Streptococcus_cristatus_AS_1_3089,ala__D,1,0.01923076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ala__D,-1,-0.01923076923076923
coop_95,Streptococcus_cristatus_AS_1_3089,gly,1,0.01442307692307692
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,gly,-1,-0.01442307692307692
coop_95,Streptococcus_cristatus_AS_1_3089,lac__D,1,0.02884615384615384
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,lac__D,-1,-0.02884615384615384
coop_95,Streptococcus_cristatus_AS_1_3089,lac__L,1,0.01923076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,lac__L,-1,-0.01923076923076923
coop_95,Streptococcus_cristatus_AS_1_3089,ser__L,1,0.0048076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ser__L,-1,-0.0048076923076923
coop_95,Neisseria_mucosa_C102,acald,1,0.1153846153846154
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,acald,-1,-0.1153846153846154
coop_95,Neisseria_mucosa_C102,akg,1,0.03846153846153846
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,akg,-1,-0.03846153846153846
coop_95,Neisseria_mucosa_C102,ala__D,1,0.15384615384615383
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ala__D,-1,-0.15384615384615383
coop_95,Neisseria_mucosa_C102,ala__L,1,0.19230769230769232
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ala__L,-1,-0.19230769230769232
coop_95,Neisseria_mucosa_C102,etoh,1,0.07692307692307693
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,etoh,-1,-0.07692307692307693
coop_95,Neisseria_mucosa_C102,gly,1,0.1153846153846154
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,gly,-1,-0.1153846153846154
coop_95,Neisseria_mucosa_C102,inost,1,0.1153846153846154
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,inost,-1,-0.1153846153846154
coop_95,Neisseria_mucosa_C102,lac__D,1,0.2307692307692308
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,lac__D,-1,-0.2307692307692308
coop_95,Neisseria_mucosa_C102,lac__L,1,0.15384615384615383
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,lac__L,-1,-0.15384615384615383
coop_95,Kocuria_salsicia_G1,acald,1,0.01442307692307692
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,acald,-1,-0.01442307692307692
coop_95,Kocuria_salsicia_G1,akg,1,0.0048076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,akg,-1,-0.0048076923076923
coop_95,Kocuria_salsicia_G1,ala__D,1,0.01923076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ala__D,-1,-0.01923076923076923
coop_95,Kocuria_salsicia_G1,ala__L,1,0.02403846153846154
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ala__L,-1,-0.02403846153846154
coop_95,Kocuria_salsicia_G1,anhgm,1,0.0048076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,anhgm,-1,-0.0048076923076923
coop_95,Kocuria_salsicia_G1,asp__L,1,0.05769230769230769
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,asp__L,-1,-0.05769230769230769
coop_95,Kocuria_salsicia_G1,gly,1,0.01442307692307692
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,gly,-1,-0.01442307692307692
coop_95,Kocuria_salsicia_G1,glyclt,1,0.02403846153846154
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,glyclt,-1,-0.02403846153846154
coop_95,Kocuria_salsicia_G1,inost,1,0.01442307692307692
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,inost,-1,-0.01442307692307692
coop_95,Kocuria_salsicia_G1,lac__D,1,0.02884615384615384
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,lac__D,-1,-0.02884615384615384
coop_95,Kocuria_salsicia_G1,lac__L,1,0.01923076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,lac__L,-1,-0.01923076923076923
coop_95,Kocuria_salsicia_G1,orn,1,0.125
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,orn,-1,-0.125
coop_95,Kocuria_salsicia_G1,pnto__R,1,0.125
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,pnto__R,-1,-0.125
coop_95,Kocuria_salsicia_G1,ser__L,1,0.0048076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ser__L,-1,-0.0048076923076923
coop_95,Kocuria_salsicia_G1,thr__L,1,0.0048076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,thr__L,-1,-0.0048076923076923
coop_95,Moraxella_nonliquefaciens_CCUG_348,acald,1,0.01442307692307692
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,acald,-1,-0.01442307692307692
coop_95,Moraxella_nonliquefaciens_CCUG_348,akg,1,0.0048076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,akg,-1,-0.0048076923076923
coop_95,Moraxella_nonliquefaciens_CCUG_348,ala__D,1,0.01923076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ala__D,-1,-0.01923076923076923
coop_95,Moraxella_nonliquefaciens_CCUG_348,ala__L,1,0.02403846153846154
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ala__L,-1,-0.02403846153846154
coop_95,Moraxella_nonliquefaciens_CCUG_348,asp__L,1,0.05769230769230769
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,asp__L,-1,-0.05769230769230769
coop_95,Moraxella_nonliquefaciens_CCUG_348,etoh,1,0.00961538461538461
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,etoh,-1,-0.00961538461538461
coop_95,Moraxella_nonliquefaciens_CCUG_348,gly,1,0.01442307692307692
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,gly,-1,-0.01442307692307692
coop_95,Moraxella_nonliquefaciens_CCUG_348,inost,1,0.01442307692307692
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,inost,-1,-0.01442307692307692
coop_95,Moraxella_nonliquefaciens_CCUG_348,lac__D,1,0.02884615384615384
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,lac__D,-1,-0.02884615384615384
coop_95,Moraxella_nonliquefaciens_CCUG_348,lac__L,1,0.01923076923076923
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,lac__L,-1,-0.01923076923076923
coop_95,Moraxella_nonliquefaciens_CCUG_348,pnto__R,1,0.125
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,pnto__R,-1,-0.125
coop_95,Corynebacterium_simulans_PES1,glyc,1,0.1875
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,-1,-0.1875
coop_95,Corynebacterium_simulans_PES1,orn,1,0.1875
coop_95,Corynebacterium_aurimucosum_1237_CAUR,orn,-1,-0.1875
coop_95,Corynebacterium_phoceense_MC1,orn,1,0.1875
coop_95,Corynebacterium_aurimucosum_1237_CAUR,orn,-1,-0.1875
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,glyc,1,0.1875
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,-1,-0.1875
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,1,0.4375
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,-1,-0.4375
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,orn,1,0.4375
coop_95,Corynebacterium_aurimucosum_1237_CAUR,orn,-1,-0.4375
coop_95,Luteipulveratus_halotolerans_C296001,glyc,1,0.25
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,-1,-0.25
coop_95,Luteipulveratus_halotolerans_C296001,orn,1,0.25
coop_95,Corynebacterium_aurimucosum_1237_CAUR,orn,-1,-0.25
coop_95,Luteipulveratus_halotolerans_C296001,pnto__R,1,0.25
coop_95,Corynebacterium_aurimucosum_1237_CAUR,pnto__R,-1,-0.25
coop_95,Neisseria_mucosa_C102,glyc,1,1
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,-1,-1
coop_95,Kocuria_salsicia_G1,glyc,1,0.375
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,-1,-0.375
coop_95,Kocuria_salsicia_G1,orn,1,0.375
coop_95,Corynebacterium_aurimucosum_1237_CAUR,orn,-1,-0.375
coop_95,Kocuria_salsicia_G1,pnto__R,1,0.375
coop_95,Corynebacterium_aurimucosum_1237_CAUR,pnto__R,-1,-0.375
coop_95,Kocuria_salsicia_G1,xan,1,0.375
coop_95,Corynebacterium_aurimucosum_1237_CAUR,xan,-1,-0.375
coop_95,Moraxella_nonliquefaciens_CCUG_348,glyc,1,0.25
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,-1,-0.25
coop_95,Moraxella_nonliquefaciens_CCUG_348,pnto__R,1,0.25
coop_95,Corynebacterium_aurimucosum_1237_CAUR,pnto__R,-1,-0.25
coop_95,Corynebacterium_simulans_PES1,bz,1,0.47619047619047616
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,bz,-1,-0.47619047619047616
coop_95,Corynebacterium_simulans_PES1,glyc,1,0.47619047619047616
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,-1,-0.47619047619047616
coop_95,Corynebacterium_simulans_PES1,orn,1,0.47619047619047616
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,orn,-1,-0.47619047619047616
coop_95,Corynebacterium_phoceense_MC1,orn,1,0.5238095238095238
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,orn,-1,-0.5238095238095238
coop_95,Corynebacterium_phoceense_MC1,pydxn,1,0.5238095238095238
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,pydxn,-1,-0.5238095238095238
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,for,1,0.1904761904761905
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,for,-1,-0.1904761904761905
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,glyc,1,0.1904761904761905
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,-1,-0.1904761904761905
coop_95,Corynebacterium_aurimucosum_1237_CAUR,bz,1,0.6190476190476191
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,bz,-1,-0.6190476190476191
coop_95,Corynebacterium_aurimucosum_1237_CAUR,for,1,0.6190476190476191
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,for,-1,-0.6190476190476191
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,1,0.6190476190476191
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,-1,-0.6190476190476191
coop_95,Luteipulveratus_halotolerans_C296001,for,1,0.5238095238095238
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,for,-1,-0.5238095238095238
coop_95,Luteipulveratus_halotolerans_C296001,glyc,1,0.5238095238095238
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,-1,-0.5238095238095238
coop_95,Luteipulveratus_halotolerans_C296001,orn,1,0.5238095238095238
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,orn,-1,-0.5238095238095238
coop_95,Luteipulveratus_halotolerans_C296001,pydxn,1,0.5238095238095238
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,pydxn,-1,-0.5238095238095238
coop_95,Streptococcus_cristatus_AS_1_3089,for,1,0.1904761904761905
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,for,-1,-0.1904761904761905
coop_95,Streptococcus_cristatus_AS_1_3089,glyc,1,0.1904761904761905
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,-1,-0.1904761904761905
coop_95,Neisseria_mucosa_C102,glyc,1,1
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,-1,-1
coop_95,Kocuria_salsicia_G1,glyc,1,0.1904761904761905
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,-1,-0.1904761904761905
coop_95,Kocuria_salsicia_G1,orn,1,0.1904761904761905
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,orn,-1,-0.1904761904761905
coop_95,Moraxella_nonliquefaciens_CCUG_348,glyc,1,0.1904761904761905
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,-1,-0.1904761904761905
coop_95,Corynebacterium_simulans_PES1,glyc,1,0.125
coop_95,Luteipulveratus_halotolerans_C296001,glyc,-1,-0.125
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,glyc,1,1
coop_95,Luteipulveratus_halotolerans_C296001,glyc,-1,-1
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,ura,1,1
coop_95,Luteipulveratus_halotolerans_C296001,ura,-1,-1
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glyc,1,0.125
coop_95,Luteipulveratus_halotolerans_C296001,glyc,-1,-0.125
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glyc,1,0.125
coop_95,Luteipulveratus_halotolerans_C296001,glyc,-1,-0.125
coop_95,Streptococcus_cristatus_AS_1_3089,glyc,1,0.125
coop_95,Luteipulveratus_halotolerans_C296001,glyc,-1,-0.125
coop_95,Neisseria_mucosa_C102,glyc,1,1
coop_95,Luteipulveratus_halotolerans_C296001,glyc,-1,-1
coop_95,Kocuria_salsicia_G1,glyc,1,0.125
coop_95,Luteipulveratus_halotolerans_C296001,glyc,-1,-0.125
coop_95,Moraxella_nonliquefaciens_CCUG_348,glyc,1,0.125
coop_95,Luteipulveratus_halotolerans_C296001,glyc,-1,-0.125
coop_95,Corynebacterium_simulans_PES1,arg__L,1,0.5882352941176471
coop_95,Streptococcus_cristatus_AS_1_3089,arg__L,-1,-0.5882352941176471
coop_95,Corynebacterium_simulans_PES1,bz,1,0.5882352941176471
coop_95,Streptococcus_cristatus_AS_1_3089,bz,-1,-0.5882352941176471
coop_95,Corynebacterium_simulans_PES1,h2s,1,0.5882352941176471
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.5882352941176471
coop_95,Corynebacterium_phoceense_MC1,h2s,1,0.29411764705882354
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.29411764705882354
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,4hthr,1,1
coop_95,Streptococcus_cristatus_AS_1_3089,4hthr,-1,-1
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,h2s,1,1
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-1
coop_95,Corynebacterium_aurimucosum_1237_CAUR,bz,1,0.5882352941176471
coop_95,Streptococcus_cristatus_AS_1_3089,bz,-1,-0.5882352941176471
coop_95,Corynebacterium_aurimucosum_1237_CAUR,h2s,1,0.5882352941176471
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.5882352941176471
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,arg__L,1,0.7647058823529411
coop_95,Streptococcus_cristatus_AS_1_3089,arg__L,-1,-0.7647058823529411
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,h2s,1,0.7647058823529411
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.7647058823529411
coop_95,Luteipulveratus_halotolerans_C296001,arg__L,1,0.35294117647058826
coop_95,Streptococcus_cristatus_AS_1_3089,arg__L,-1,-0.35294117647058826
coop_95,Luteipulveratus_halotolerans_C296001,h2s,1,0.35294117647058826
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.35294117647058826
coop_95,Luteipulveratus_halotolerans_C296001,pnto__R,1,0.35294117647058826
coop_95,Streptococcus_cristatus_AS_1_3089,pnto__R,-1,-0.35294117647058826
coop_95,Neisseria_mucosa_C102,h2s,1,1
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-1
coop_95,Kocuria_salsicia_G1,arg__L,1,1
coop_95,Streptococcus_cristatus_AS_1_3089,arg__L,-1,-1
coop_95,Kocuria_salsicia_G1,h2s,1,1
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-1
coop_95,Kocuria_salsicia_G1,his__L,1,1
coop_95,Streptococcus_cristatus_AS_1_3089,his__L,-1,-1
coop_95,Kocuria_salsicia_G1,pnto__R,1,1
coop_95,Streptococcus_cristatus_AS_1_3089,pnto__R,-1,-1
coop_95,Moraxella_nonliquefaciens_CCUG_348,h2s,1,0.2352941176470588
coop_95,Streptococcus_cristatus_AS_1_3089,h2s,-1,-0.2352941176470588
coop_95,Moraxella_nonliquefaciens_CCUG_348,pnto__R,1,0.2352941176470588
coop_95,Streptococcus_cristatus_AS_1_3089,pnto__R,-1,-0.2352941176470588
coop_95,Corynebacterium_simulans_PES1,bz,1,0.0625
coop_95,Neisseria_mucosa_C102,bz,-1,-0.0625
coop_95,Corynebacterium_simulans_PES1,glu__L,1,0.0625
coop_95,Neisseria_mucosa_C102,glu__L,-1,-0.0625
coop_95,Corynebacterium_phoceense_MC1,asn__L,1,0.1875
coop_95,Neisseria_mucosa_C102,asn__L,-1,-0.1875
coop_95,Corynebacterium_phoceense_MC1,glu__L,1,0.1875
coop_95,Neisseria_mucosa_C102,glu__L,-1,-0.1875
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,glu__L,1,0.25
coop_95,Neisseria_mucosa_C102,glu__L,-1,-0.25
coop_95,Corynebacterium_aurimucosum_1237_CAUR,asn__L,1,0.875
coop_95,Neisseria_mucosa_C102,asn__L,-1,-0.875
coop_95,Corynebacterium_aurimucosum_1237_CAUR,bz,1,0.875
coop_95,Neisseria_mucosa_C102,bz,-1,-0.875
coop_95,Corynebacterium_aurimucosum_1237_CAUR,glu__L,1,0.875
coop_95,Neisseria_mucosa_C102,glu__L,-1,-0.875
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,glu__L,1,0.5
coop_95,Neisseria_mucosa_C102,glu__L,-1,-0.5
coop_95,Luteipulveratus_halotolerans_C296001,glu__L,1,0.25
coop_95,Neisseria_mucosa_C102,glu__L,-1,-0.25
coop_95,Kocuria_salsicia_G1,glu__L,1,0.25
coop_95,Neisseria_mucosa_C102,glu__L,-1,-0.25
coop_95,Moraxella_nonliquefaciens_CCUG_348,glu__L,1,0.1875
coop_95,Neisseria_mucosa_C102,glu__L,-1,-0.1875
coop_95,Corynebacterium_simulans_PES1,nh4,1,0.18181818181818185
coop_95,Kocuria_salsicia_G1,nh4,-1,-0.18181818181818185
coop_95,Corynebacterium_phoceense_MC1,asn__L,1,0.5454545454545454
coop_95,Kocuria_salsicia_G1,asn__L,-1,-0.5454545454545454
coop_95,Corynebacterium_phoceense_MC1,nh4,1,0.5454545454545454
coop_95,Kocuria_salsicia_G1,nh4,-1,-0.5454545454545454
coop_95,Haemophilus_haemoglobinophilus_CCUG_3714,nh4,1,0.18181818181818185
coop_95,Kocuria_salsicia_G1,nh4,-1,-0.18181818181818185
coop_95,Corynebacterium_aurimucosum_1237_CAUR,asn__L,1,0.5454545454545454
coop_95,Kocuria_salsicia_G1,asn__L,-1,-0.5454545454545454
coop_95,Corynebacterium_aurimucosum_1237_CAUR,nh4,1,0.5454545454545454
coop_95,Kocuria_salsicia_G1,nh4,-1,-0.5454545454545454
coop_95,Brevundimonas_vesicularis_FDAARGOS_289,nh4,1,0.18181818181818185
coop_95,Kocuria_salsicia_G1,nh4,-1,-0.18181818181818185
coop_95,Luteipulveratus_halotolerans_C296001,nh4,1,0.18181818181818185
coop_95,Kocuria_salsicia_G1,nh4,-1,-0.18181818181818185
coop_95,Neisseria_mucosa_C102,nh4,1,1
coop_95,Kocuria_salsicia_G1,nh4,-1,-1
coop_95,Corynebacterium_simulans_PES1,bz,1,0.2352941176470588
coop_95,Moraxella_nonliquefaciens_CCUG_348,bz,-1,-0.2352941176470588
coop_95,Corynebacterium_phoceense_MC1,asn__L,1,0.35294117647058826
coop_95,Moraxella_nonliquefaciens_CCUG_348,asn__L,-1,-0.35294117647058826
coop_95,Corynebacterium_aurimucosum_1237_CAUR,asn__L,1,0.7647058823529411
coop_95,Moraxella_nonliquefaciens_CCUG_348,asn__L,-1,-0.7647058823529411
coop_95,Corynebacterium_aurimucosum_1237_CAUR,bz,1,0.7647058823529411
coop_95,Moraxella_nonliquefaciens_CCUG_348,bz,-1,-0.7647058823529411
coop_96,Bacillus_humi_DSM_16318,acald,1,0.08
coop_96,Moraxella_osloensis_CCUG_350,acald,-1,-0.08
coop_96,Bacillus_humi_DSM_16318,ala__D,1,0.08
coop_96,Moraxella_osloensis_CCUG_350,ala__D,-1,-0.08
coop_96,Bacillus_humi_DSM_16318,ala__L,1,0.12
coop_96,Moraxella_osloensis_CCUG_350,ala__L,-1,-0.12
coop_96,Bacillus_humi_DSM_16318,etoh,1,0.03
coop_96,Moraxella_osloensis_CCUG_350,etoh,-1,-0.03
coop_96,Bacillus_humi_DSM_16318,h2s,1,0.02
coop_96,Moraxella_osloensis_CCUG_350,h2s,-1,-0.02
coop_96,Bacillus_humi_DSM_16318,nh4,1,0.09
coop_96,Moraxella_osloensis_CCUG_350,nh4,-1,-0.09
coop_96,Moraxella_osloensis_CCUG_350,acald,1,0.05070422535211268
coop_96,Marivita_cryptomonadis_CL_SK44,acald,-1,-0.05070422535211268
coop_96,Moraxella_osloensis_CCUG_350,ala__L,1,0.09577464788732394
coop_96,Marivita_cryptomonadis_CL_SK44,ala__L,-1,-0.09577464788732394
coop_96,Moraxella_osloensis_CCUG_350,etoh,1,0.00845070422535211
coop_96,Marivita_cryptomonadis_CL_SK44,etoh,-1,-0.00845070422535211
coop_96,Moraxella_osloensis_CCUG_350,glyc,1,0.05915492957746479
coop_96,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.05915492957746479
coop_96,Moraxella_osloensis_CCUG_350,nh4,1,0.08732394366197183
coop_96,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.08732394366197183
coop_96,Lactobacillus_iners_DSM_13335,acald,1,0.05070422535211268
coop_96,Marivita_cryptomonadis_CL_SK44,acald,-1,-0.05070422535211268
coop_96,Lactobacillus_iners_DSM_13335,ala__L,1,0.09577464788732394
coop_96,Marivita_cryptomonadis_CL_SK44,ala__L,-1,-0.09577464788732394
coop_96,Lactobacillus_iners_DSM_13335,glyc,1,0.05915492957746479
coop_96,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.05915492957746479
coop_96,Lactobacillus_iners_DSM_13335,nh4,1,0.08732394366197183
coop_96,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.08732394366197183
coop_96,Lactobacillus_iners_DSM_13335,pyr,1,0.08732394366197183
coop_96,Marivita_cryptomonadis_CL_SK44,pyr,-1,-0.08732394366197183
coop_96,Bacillus_humi_DSM_16318,acald,1,0.2028169014084507
coop_96,Marivita_cryptomonadis_CL_SK44,acald,-1,-0.2028169014084507
coop_96,Bacillus_humi_DSM_16318,ala__L,1,0.38309859154929576
coop_96,Marivita_cryptomonadis_CL_SK44,ala__L,-1,-0.38309859154929576
coop_96,Bacillus_humi_DSM_16318,etoh,1,0.03380281690140845
coop_96,Marivita_cryptomonadis_CL_SK44,etoh,-1,-0.03380281690140845
coop_96,Bacillus_humi_DSM_16318,glyc,1,0.23661971830985917
coop_96,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.23661971830985917
coop_96,Bacillus_humi_DSM_16318,nh4,1,0.3492957746478873
coop_96,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.3492957746478873
coop_96,Bacillus_humi_DSM_16318,pyr,1,0.3492957746478873
coop_96,Marivita_cryptomonadis_CL_SK44,pyr,-1,-0.3492957746478873
coop_96,Bacillus_humi_DSM_16318,rib__D,1,0.01126760563380281
coop_96,Marivita_cryptomonadis_CL_SK44,rib__D,-1,-0.01126760563380281
coop_96,Acinetobacter_indicus_CIP_110367,acald,1,0.05070422535211268
coop_96,Marivita_cryptomonadis_CL_SK44,acald,-1,-0.05070422535211268
coop_96,Acinetobacter_indicus_CIP_110367,ala__L,1,0.09577464788732394
coop_96,Marivita_cryptomonadis_CL_SK44,ala__L,-1,-0.09577464788732394
coop_96,Acinetobacter_indicus_CIP_110367,chol,1,0.0056338028169014
coop_96,Marivita_cryptomonadis_CL_SK44,chol,-1,-0.0056338028169014
coop_96,Acinetobacter_indicus_CIP_110367,etoh,1,0.00845070422535211
coop_96,Marivita_cryptomonadis_CL_SK44,etoh,-1,-0.00845070422535211
coop_96,Acinetobacter_indicus_CIP_110367,glyc3p,1,0.01971830985915493
coop_96,Marivita_cryptomonadis_CL_SK44,glyc3p,-1,-0.01971830985915493
coop_96,Acinetobacter_indicus_CIP_110367,glyc,1,0.05915492957746479
coop_96,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.05915492957746479
coop_96,Acinetobacter_indicus_CIP_110367,nh4,1,0.08732394366197183
coop_96,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.08732394366197183
coop_96,Acinetobacter_indicus_CIP_110367,pyr,1,0.08732394366197183
coop_96,Marivita_cryptomonadis_CL_SK44,pyr,-1,-0.08732394366197183
coop_96,Micrococcus_luteus_NCTC_2665,acald,1,0.05070422535211268
coop_96,Marivita_cryptomonadis_CL_SK44,acald,-1,-0.05070422535211268
coop_96,Micrococcus_luteus_NCTC_2665,ala__L,1,0.09577464788732394
coop_96,Marivita_cryptomonadis_CL_SK44,ala__L,-1,-0.09577464788732394
coop_96,Micrococcus_luteus_NCTC_2665,glyc,1,0.05915492957746479
coop_96,Marivita_cryptomonadis_CL_SK44,glyc,-1,-0.05915492957746479
coop_96,Micrococcus_luteus_NCTC_2665,nh4,1,0.08732394366197183
coop_96,Marivita_cryptomonadis_CL_SK44,nh4,-1,-0.08732394366197183
coop_96,Moraxella_osloensis_CCUG_350,acald,1,0.14285714285714285
coop_96,Lactobacillus_iners_DSM_13335,acald,-1,-0.14285714285714285
coop_96,Moraxella_osloensis_CCUG_350,ala__L,1,0.07428571428571429
coop_96,Lactobacillus_iners_DSM_13335,ala__L,-1,-0.07428571428571429
coop_96,Moraxella_osloensis_CCUG_350,arg__L,1,0.14285714285714285
coop_96,Lactobacillus_iners_DSM_13335,arg__L,-1,-0.14285714285714285
coop_96,Moraxella_osloensis_CCUG_350,h2s,1,0.14285714285714285
coop_96,Lactobacillus_iners_DSM_13335,h2s,-1,-0.14285714285714285
coop_96,Moraxella_osloensis_CCUG_350,his__L,1,0.14285714285714285
coop_96,Lactobacillus_iners_DSM_13335,his__L,-1,-0.14285714285714285
